/V1/PLUS (W=5e-06) X,/V1/PLUS (W=5e-06) Y,/V1/PLUS (W=1e-05) X,/V1/PLUS (W=1e-05) Y,/V1/PLUS (W=1.5e-05) X,/V1/PLUS (W=1.5e-05) Y,/V1/PLUS (W=2.5e-05) X,/V1/PLUS (W=2.5e-05) Y,/V1/PLUS (W=3e-05) X,/V1/PLUS (W=3e-05) Y,deriv(value(getData("/V1/PLUS" ?result "dc") "W" 3e-05)) X,deriv(value(getData("/V1/PLUS" ?result "dc") "W" 3e-05)) Y,/V1/PLUS (W=2e-05) X,/V1/PLUS (W=2e-05) Y
0.04400000000000003,0.0009265748669339069,0.04400000000000003,0.001854427383626884,0.04400000000000003,0.00278251012804464,0.04400000000000003,0.004638551791665705,0.04400000000000003,0.005566550659258405,0.04600000000000003,-0.01675693140319125,0.04400000000000003,0.003710541710329085
0.04600000000000003,0.0009209861439267296,0.04600000000000003,0.001843253697884321,0.04600000000000003,0.002765751419777464,0.04600000000000003,0.004610622983112916,0.04600000000000003,0.005533036796452022,0.04800000000000003,-0.01674106605309074,0.04600000000000003,0.003688197955039374
0.04800000000000003,0.0009154028657197792,0.04800000000000003,0.00183209071074963,0.04800000000000003,0.002749008667770254,0.04800000000000003,0.004582720647022919,0.04800000000000003,0.005499554664345841,0.05000000000000003,-0.01672504461174049,0.04800000000000003,0.003665875414039762
0.05000000000000003,0.0009098250848048032,0.05000000000000003,0.001820938526714639,0.05000000000000003,0.002732282028443403,0.05000000000000003,0.004554845043659151,0.05000000000000003,0.00546610457512236,0.05200000000000003,-0.01670886546033776,0.05000000000000003,0.003643574295673319
0.05200000000000003,0.0009042528542151224,0.05200000000000003,0.001809797251354776,0.05200000000000003,0.002715571659839473,0.05200000000000003,0.004526996435984108,0.05200000000000003,0.005432686844201684,0.05400000000000003,-0.01669252695532139,0.05200000000000003,0.003621294810443811
0.05400000000000003,0.0008986862275338149,0.05400000000000003,0.001798666991345501,0.05400000000000003,0.002698877721647934,0.05400000000000003,0.004499175089700748,0.05400000000000003,0.005399301790291041,0.05600000000000004,-0.0166760274278128,0.05400000000000003,0.00359903717104867
0.05600000000000004,0.000893125258902014,0.05600000000000004,0.001787547854479174,0.05600000000000004,0.002682200375230431,0.05600000000000004,0.004471381273294582,0.05600000000000004,0.005365949735435416,0.05800000000000004,-0.01665936518307173,0.05600000000000004,0.003576801592412723
0.05800000000000004,0.000887570003027424,0.05800000000000004,0.001776439949682237,0.05800000000000004,0.002665539783646633,0.05800000000000004,0.004443615258076835,0.05800000000000004,0.005332631005069272,0.06000000000000004,-0.0166425384999641,0.05800000000000004,0.003554588291722658
0.06000000000000004,0.0008820205151929961,0.06000000000000004,0.001765343387032745,0.06000000000000004,0.002648896111680599,0.06000000000000004,0.004415877318228348,0.06000000000000004,0.005299345928069344,0.06200000000000004,-0.01662554563032621,0.06000000000000004,0.003532397488462205
0.06200000000000004,0.0008764768512657787,0.06200000000000004,0.001754258277778325,0.06200000000000004,0.002632269525867682,0.06200000000000004,0.004388167730844698,0.06200000000000004,0.005266094836808692,0.06400000000000004,-0.01660838479847778,0.06200000000000004,0.003510229404448135
0.06400000000000004,0.0008709390677059688,0.06400000000000004,0.001743184734354476,0.06400000000000004,0.002615660194522103,0.06400000000000004,0.004360486775981959,0.06400000000000004,0.005232878067211736,0.06600000000000004,-0.01659105420053363,0.06400000000000004,0.003488084263866894
0.06600000000000004,0.0008654072215761638,0.06600000000000004,0.001732122870403274,0.06600000000000004,0.002599068287764988,0.06600000000000004,0.004332834736703727,0.06600000000000004,0.005199695958810669,0.06800000000000005,-0.01657355200384212,0.06600000000000004,0.003465962293312162
0.06800000000000005,0.0008598813705507694,0.06800000000000005,0.00172107280079248,0.06800000000000005,0.002582493977553173,0.06800000000000005,0.004305211899129079,0.06800000000000005,0.005166548854802984,0.07000000000000005,-0.01655587634632939,0.06800000000000005,0.003443863721823237
0.07000000000000005,0.0008543615729256508,0.07000000000000005,0.001710034641635045,0.07000000000000005,0.002565937437708482,0.07000000000000005,0.004277618552481493,0.07000000000000005,0.005133437102110326,0.07200000000000005,-0.01653802533588222,0.07000000000000005,0.003421788780924117
0.07200000000000005,0.0008488478876279749,0.07200000000000005,0.001699008510309084,0.07200000000000005,0.002549398843947723,0.07200000000000005,0.004250054989138973,0.07200000000000005,0.005100361051438561,0.07400000000000005,-0.01651999704967804,0.07200000000000005,0.003399737704663568
0.07400000000000005,0.0008433403742262508,0.07400000000000005,0.00168799452547822,0.07400000000000005,0.00253287837391332,0.07400000000000005,0.00422252150468519,0.07400000000000005,0.005067321057339205,0.07600000000000005,-0.01650178953348234,0.07400000000000005,0.003377710729656033
0.07600000000000005,0.0008378390929406009,0.07600000000000005,0.001676992807112414,0.07600000000000005,0.002516376207204661,0.07600000000000005,0.004195018397961759,0.07600000000000005,0.00503431747827224,0.07800000000000006,-0.01648340080099294,0.07600000000000005,0.003355708095123382
0.07800000000000006,0.0008323441046532416,0.07800000000000006,0.001666003476509221,0.07800000000000006,0.002499892525410002,0.07800000000000006,0.004167545971121693,0.07800000000000006,0.005001350676670254,0.08000000000000006,-0.01646482883313004,0.07800000000000006,0.00333373004293768
0.08000000000000006,0.0008268554709192073,0.08000000000000006,0.001655026656315541,0.08000000000000006,0.002483427512139244,0.08000000000000006,0.004140104529684018,0.08000000000000006,0.004968421019003994,0.08200000000000006,-0.01644607157726215,0.08000000000000006,0.003311776817664791
0.08200000000000006,0.0008213732539772785,0.08200000000000006,0.001644062470549803,0.08200000000000006,0.002466981353057257,0.08200000000000006,0.004112694382589587,0.08200000000000006,0.00493552887584947,0.08400000000000006,-0.01642712694657331,0.08200000000000006,0.003289848666608998
0.08400000000000006,0.0008158975167611651,0.08400000000000006,0.00163311104462468,0.08400000000000006,0.002450554235918119,0.08400000000000006,0.004085315842258104,0.08400000000000006,0.004902674621956323,0.08600000000000006,-0.01640799281912591,0.08400000000000006,0.003267945839858642
0.08600000000000006,0.0008104283229109324,0.08600000000000006,0.001622172505370263,0.08600000000000006,0.002434146350599912,0.08600000000000006,0.004057969224646514,0.08600000000000006,0.004869858636318071,0.08800000000000006,-0.01638866703729734,0.08600000000000006,0.003246068590332669
0.08800000000000006,0.0008049657367846568,0.08800000000000006,0.00161124698105775,0.08800000000000006,0.002417757889140485,0.08800000000000006,0.00403065484930855,0.08800000000000006,0.004837081302243477,0.09000000000000007,-0.01636914740679034,0.08800000000000006,0.003224217173828335
0.09000000000000007,0.0007995098234703556,0.09000000000000007,0.001600334601423703,0.09000000000000007,0.002401389045773839,0.09000000000000007,0.004003373039455736,0.09000000000000007,0.004804343007429896,0.09200000000000007,-0.01634943169594864,0.09000000000000007,0.003202391849069837
0.09200000000000007,0.0007940606487981635,0.09200000000000007,0.00158943549769476,0.09200000000000007,0.002385040016967407,0.09200000000000007,0.003976124122019599,0.09200000000000007,0.004771644144037999,0.09400000000000007,-0.01632951763485449,0.09200000000000007,0.003180592877758149
0.09400000000000007,0.0007886182793527688,0.09400000000000007,0.001578549802612945,0.09400000000000007,0.002368711001460164,0.09400000000000007,0.00394890842771544,0.09400000000000007,0.00473898510876829,0.09600000000000007,-0.0163094029144977,0.09400000000000007,0.003158820524621863
0.09600000000000007,0.0007831827824861391,0.09600000000000007,0.001567677650461525,0.09600000000000007,0.002352402200301525,0.09600000000000007,0.003921726291107348,0.09600000000000007,0.004706366302939294,0.09800000000000007,-0.0162890851859226,0.09600000000000007,0.003137075057469236
0.09800000000000007,0.000777754226330504,0.09800000000000007,0.001556819177091426,0.09800000000000007,0.002336113816891174,0.09800000000000007,0.003894578050674843,0.09800000000000007,0.004673788132567449,0.1000000000000001,-0.01626856205928782,0.09800000000000007,0.00311535674724132
0.1000000000000001,0.0007723326798116202,0.1000000000000001,0.00154597451994825,0.1000000000000001,0.00231984605701971,0.1000000000000001,0.003867464048880821,0.1000000000000001,0.004641251008448873,0.1020000000000001,-0.01624783110299289,0.1000000000000001,0.003093665868066351
0.1020000000000001,0.0007669182126623551,0.1020000000000001,0.001535143818099859,0.1020000000000001,0.002303599128910247,0.1020000000000001,0.003840384632241162,0.1020000000000001,0.004608755346242888,0.1040000000000001,-0.01622688984276439,0.1020000000000001,0.003072002697315311
0.1040000000000001,0.0007615108954365223,0.1040000000000001,0.001524327212264584,0.1040000000000001,0.002287373243260888,0.1040000000000001,0.003813340151395787,0.1040000000000001,0.004576301566557359,0.1060000000000001,-0.01620573576060958,0.1040000000000001,0.003050367515658711
0.1060000000000001,0.000756110799523047,0.1060000000000001,0.001513524844840082,0.1060000000000001,0.002271168613288205,0.1060000000000001,0.003786330961181427,0.1060000000000001,0.00454389009503614,0.1080000000000001,-0.01618436629396371,0.1060000000000001,0.003028760607124644
0.1080000000000001,0.000750717997160434,0.1080000000000001,0.001502736859932765,0.1080000000000001,0.002254985454771625,0.1080000000000001,0.003759357420705831,0.1080000000000001,0.004511521362448212,0.1100000000000001,-0.01616277883461453,0.1080000000000001,0.003007182259158204
0.1100000000000001,0.0007453325614515491,0.1100000000000001,0.001491963403387947,0.1100000000000001,0.002238823986098836,0.1100000000000001,0.003732419893423781,0.1100000000000001,0.004479195804778983,0.1120000000000001,-0.01614097072769482,0.1100000000000001,0.002985632762682079
0.1120000000000001,0.0007399545663787176,0.1120000000000001,0.001481204622820597,0.1120000000000001,0.002222684428312149,0.1120000000000001,0.003705518747214744,0.1120000000000001,0.004446913863323593,0.1140000000000001,-0.01611893927068061,0.1120000000000001,0.002964112412158643
0.1140000000000001,0.0007345840868191585,0.1140000000000001,0.001470460667646813,0.1140000000000001,0.002206567005155963,0.1140000000000001,0.003678654354462262,0.1140000000000001,0.004414675984782232,0.1160000000000001,-0.0160966817122879,0.1140000000000001,0.002942621505653293
0.1160000000000001,0.0007292211985607403,0.1160000000000001,0.001459731689115957,0.1160000000000001,0.002190471943125217,0.1160000000000001,0.00365182709213506,0.1160000000000001,0.004382482621357656,0.1180000000000001,-0.01607419525140838,0.1160000000000001,0.002921160344899321
0.1180000000000001,0.0007238659783180978,0.1180000000000001,0.001449017840343506,0.1180000000000001,0.00217439947151493,0.1180000000000001,0.003625037341869993,0.1180000000000001,0.00435033423085484,0.1200000000000001,-0.01605147703604,0.1180000000000001,0.002899729235364101
0.1200000000000001,0.0007185185037490862,0.1200000000000001,0.001438319276344614,0.1200000000000001,0.002158349822470843,0.1200000000000001,0.003598285490056896,0.1200000000000001,0.00431823127678276,0.1220000000000001,-0.01602852416207133,0.1200000000000001,0.002878328486316824
0.1220000000000001,0.0007131788534715724,0.1220000000000001,0.001427636154068434,0.1220000000000001,0.002142323231041127,0.1220000000000001,0.003571571927925103,0.1220000000000001,0.004286174228458617,0.1240000000000001,-0.01600533367223125,0.1220000000000001,0.002856958410897664
0.1240000000000001,0.0007078471070806329,0.1240000000000001,0.001416968632433145,0.1240000000000001,0.002126319935229316,0.1240000000000001,0.003544897051632135,0.1240000000000001,0.004254163561114154,0.1260000000000001,-0.01598190255485602,0.1240000000000001,0.002835619326188517
0.1260000000000001,0.0007025233451660658,0.1260000000000001,0.001406316872361786,0.1260000000000001,0.002110340176048304,0.1260000000000001,0.003518261262354154,0.1260000000000001,0.004222199756004442,0.1280000000000001,-0.01595822774269616,0.1260000000000001,0.002814311553285279
0.1280000000000001,0.0006972076493303306,0.1280000000000001,0.001395681036818828,0.1280000000000001,0.002094384197575572,0.1280000000000001,0.003491664966378438,0.1280000000000001,0.00419028330051905,0.1300000000000001,-0.01593430611176179,0.1280000000000001,0.00279303541737167
0.1300000000000001,0.0006919001022068366,0.1300000000000001,0.001385061290847565,0.1300000000000001,0.002078452247009613,0.1300000000000001,0.003465108575197946,0.1300000000000001,0.004158414688295527,0.1320000000000001,-0.01591013447997884,0.1300000000000001,0.002771791247794721
0.1320000000000001,0.0006866007874786328,0.1320000000000001,0.001374457801608286,0.1320000000000001,0.002062544574727558,0.1320000000000001,0.00343859250560787,0.1320000000000001,0.004126594419335569,0.1340000000000001,-0.01588570960603298,0.1320000000000001,0.002750579378141906
0.1340000000000001,0.0006813097898974847,0.1340000000000001,0.001363870738417315,0.1340000000000001,0.002046661434344062,0.1340000000000001,0.003412117179804315,0.1340000000000001,0.004094823000123503,0.1360000000000001,-0.01586102818801814,0.1340000000000001,0.00272940014631983
0.1360000000000001,0.0006760271953033792,0.1360000000000001,0.001353300272786809,0.1360000000000001,0.002030803082771489,0.1360000000000001,0.003385683025485111,0.1360000000000001,0.004063100943747467,0.1380000000000001,-0.01583608686213463,0.1360000000000001,0.002708253894634827
0.1380000000000001,0.000670753090644414,0.1380000000000001,0.001342746578465483,0.1380000000000001,0.002014969780281306,0.1380000000000001,0.003359290475952755,0.1380000000000001,0.004031428770023197,0.1400000000000001,-0.01581088220140328,0.1380000000000001,0.002687140969875081
0.1400000000000001,0.000665487563997116,0.1400000000000001,0.00133220983148014,0.1400000000000001,0.001999161790566879,0.1400000000000001,0.003332939970219742,0.1400000000000001,0.003999807005620391,0.1420000000000001,-0.01578541071426286,0.1400000000000001,0.002666061723394618
0.1420000000000001,0.0006602307045871765,0.1420000000000001,0.001321690210178118,0.1420000000000001,0.001983379380807539,0.1420000000000001,0.003306631953115778,0.1420000000000001,0.003968236184191865,0.1440000000000001,-0.01575966884324397,0.1420000000000001,0.002645016511199118
0.1440000000000001,0.0006549826028106373,0.1440000000000001,0.001311187895270609,0.1440000000000001,0.001967622821734019,0.1440000000000001,0.003280366875397714,0.1440000000000001,0.003936716846505377,0.1460000000000001,-0.01573365296351656,0.1440000000000001,0.002624005694033391
0.1460000000000001,0.0006497433502554741,0.1460000000000001,0.001300703069876871,0.1460000000000001,0.001951892387695287,0.1460000000000001,0.003254145193861449,0.1460000000000001,0.003905249540578344,0.1480000000000001,-0.01570735938154621,0.1460000000000001,0.002603029637470916
0.1480000000000001,0.0006445130397236795,0.1480000000000001,0.001290235919569385,0.1480000000000001,0.001936188356726765,0.1480000000000001,0.003227967371456365,0.1480000000000001,0.003873834821815251,0.1500000000000001,-0.01568078433361661,0.1480000000000001,0.002582088712005012
0.1500000000000001,0.0006392917652537321,0.1500000000000001,0.001279786632419928,0.1500000000000001,0.001920511010619892,0.1500000000000001,0.003201833877402079,0.1500000000000001,0.003842473253148018,0.1520000000000001,-0.01565392398436516,0.1500000000000001,0.002561183293142144
0.1520000000000001,0.0006340796221435744,0.1520000000000001,0.001269355399046583,0.1520000000000001,0.001904860634993276,0.1520000000000001,0.003175745187307641,0.1520000000000001,0.003811165405179288,0.1540000000000001,-0.01562677442532803,0.1520000000000001,0.002540313761496959
0.1540000000000001,0.0006288767069740185,0.1540000000000001,0.001258942412661728,0.1540000000000001,0.001889237519365132,0.1540000000000001,0.003149701783293154,0.1540000000000001,0.003779911856328632,0.1560000000000001,-0.01559933167347842,0.1540000000000001,0.0025194805028894
0.1560000000000001,0.0006236831176326442,0.1560000000000001,0.001248547869120957,0.1560000000000001,0.001873641957227306,0.1560000000000001,0.003123704154113911,0.1560000000000001,0.003748713192981675,0.1580000000000001,-0.01557159166965339,0.1560000000000001,0.002498683908443745
0.1580000000000001,0.0006184989533381414,0.1580000000000001,0.001238171966973007,0.1580000000000001,0.001858074246120718,0.1580000000000001,0.003097752795287029,0.1580000000000001,0.003717570009642368,0.1600000000000001,-0.01554355027704681,0.1580000000000001,0.002477924374689646
0.1600000000000001,0.000613324314665154,0.1600000000000001,0.001227814907510676,0.1600000000000001,0.001842534687712366,0.1600000000000001,0.003071848209220547,0.1600000000000001,0.003686482909088274,0.1620000000000001,-0.01551520327972899,0.1600000000000001,0.002457202303665192
0.1620000000000001,0.0006081593035695887,0.1620000000000001,0.001217476894822719,0.1620000000000001,0.001827023587873799,0.1620000000000001,0.003045990905345243,0.1620000000000001,0.003655452502528816,0.1640000000000001,-0.01548654638097332,0.1620000000000001,0.002436518103022015
0.1640000000000001,0.0006030040234144338,0.1640000000000001,0.001207158135846766,0.1640000000000001,0.001811541256761172,0.1640000000000001,0.003020181400248873,0.1640000000000001,0.00362447940976687,0.1660000000000001,-0.01545757520180325,0.1640000000000001,0.002415872186132458
0.1660000000000001,0.0005978585789960328,0.1660000000000001,0.001196858840423242,0.1660000000000001,0.001796088008896778,0.1660000000000001,0.002994420217813139,0.1660000000000001,0.003593564259363263,0.1680000000000001,-0.01542828527933817,0.1660000000000001,0.002395264972198836
0.1680000000000001,0.0005927230765708813,0.1680000000000001,0.001186579221350352,0.1680000000000001,0.001780664163252233,0.1680000000000001,0.002968707889353206,0.1680000000000001,0.003562707688804587,0.1700000000000001,-0.01539867206521446,0.1680000000000001,0.002374696886364748
0.1700000000000001,0.0005875976238829186,0.1700000000000001,0.001176319494440029,0.1700000000000001,0.001765270043333161,0.1700000000000001,0.002943044953759919,0.1700000000000001,0.003531910344674158,0.1720000000000001,-0.0153687309239845,0.1700000000000001,0.002354168359828517
0.1720000000000001,0.0005824823301912943,0.1720000000000001,0.001166079878574998,0.1720000000000001,0.001749905977265442,0.1720000000000001,0.00291743195764467,0.1720000000000001,0.003501172882826189,0.1740000000000001,-0.01533845713153307,0.1720000000000001,0.002333679829958808
0.1740000000000001,0.00057737730629867,0.1740000000000001,0.001155860595766792,0.1740000000000001,0.001734572297883141,0.1740000000000001,0.00289186945548693,0.1740000000000001,0.003470495968563123,0.1760000000000001,-0.01530784587341773,0.1740000000000001,0.002313231740412246
0.1760000000000001,0.0005722826645800075,0.1760000000000001,0.001145661871214905,0.1760000000000001,0.001719269342817914,0.1760000000000001,0.002866358009784426,0.1760000000000001,0.003439880276816287,0.1780000000000001,-0.01527689224328992,0.1760000000000001,0.002292824541253322
0.1780000000000001,0.000567198519011846,0.1780000000000001,0.001135483933366904,0.1780000000000001,0.001703997454590042,0.1780000000000001,0.002840898191206104,0.1780000000000001,0.003409326492329707,0.1800000000000001,-0.01524559124124247,0.1780000000000001,0.002272458689076286
0.1800000000000001,0.0005621249852021125,0.1800000000000001,0.001125327013979649,0.1800000000000001,0.001688756980701142,0.1800000000000001,0.002815490578747699,0.1800000000000001,0.003378835309847222,0.1820000000000001,-0.01521393777222209,0.1800000000000001,0.002252134647129337
0.1820000000000001,0.0005570621804204242,0.1820000000000001,0.00111519134818152,0.1820000000000001,0.001673548273728308,0.1820000000000001,0.002790135759889999,0.1820000000000001,0.003348407434302778,0.1840000000000001,-0.01518192664440374,0.1820000000000001,0.002231852885440805
0.1840000000000001,0.0005520102236288751,0.1840000000000001,0.001105077174535703,0.1840000000000001,0.001658371691419994,0.1840000000000001,0.00276483433075982,0.1840000000000001,0.003318043581013971,0.1860000000000001,-0.01514955256757643,0.1840000000000001,0.00221161388094756
0.1860000000000001,0.0005469692355133499,0.1860000000000001,0.001094984735104523,0.1860000000000001,0.001643227596793365,0.1860000000000001,0.002739586896293618,0.1860000000000001,0.003287744475878818,0.1880000000000001,-0.01511681015156119,0.1860000000000001,0.002191418117625525
0.1880000000000001,0.0005419393385153077,0.1880000000000001,0.001084914275514751,0.1880000000000001,0.001628116358233279,0.1880000000000001,0.002714394070403822,0.1880000000000001,0.003257510855575695,0.1900000000000001,-0.01508369390460514,0.1880000000000001,0.002171266086622273
0.1900000000000001,0.0005369206568640871,0.1900000000000001,0.001074866045024004,0.1900000000000001,0.00161303834959283,0.1900000000000001,0.002689256476147644,0.1900000000000001,0.003227343467766485,0.1920000000000001,-0.01505019823184863,0.1900000000000001,0.002151158286391733
0.1920000000000001,0.0005319133166096612,0.1920000000000001,0.001064840296588117,0.1920000000000001,0.001597993950295346,0.1920000000000001,0.002664174745898719,0.1920000000000001,0.003197243071302788,0.1940000000000001,-0.01501631743375577,0.1920000000000001,0.00213109522283102
0.1940000000000001,0.0005269174456558973,0.1940000000000001,0.001054837286929494,0.1940000000000001,0.001582983545438052,0.1940000000000001,0.002639149521521057,0.1940000000000001,0.003167210436435276,0.1960000000000001,-0.01498204570457311,0.1940000000000001,0.002111077409419156
0.1960000000000001,0.0005219331737942848,0.1960000000000001,0.00104485727660647,0.1960000000000001,0.001568007525897052,0.1960000000000001,0.002614181454545751,0.1960000000000001,0.00313724634502613,0.1980000000000001,-0.01494737713088658,0.1960000000000001,0.002091105367358007
0.1980000000000001,0.0005169606327381118,0.1980000000000001,0.001034900530083621,0.1980000000000001,0.001553066288433932,0.1980000000000001,0.002589271206349995,0.1980000000000001,0.003107351590764357,0.2000000000000001,-0.01491230569013027,0.1980000000000001,0.002071179625715029
0.2000000000000001,0.0005119999561571051,0.2000000000000001,0.001024967315802999,0.2000000000000001,0.001538160235803705,0.2000000000000001,0.002564419448338634,0.2000000000000001,0.003077526979384096,0.2020000000000002,-0.01487682524914574,0.2000000000000001,0.002051300721567999
0.2020000000000002,0.0005070512797125096,0.2020000000000002,0.001015057906256293,0.2020000000000002,0.001523289776864175,0.2020000000000002,0.002539626862128019,0.2020000000000002,0.003047773328885805,0.2040000000000002,-0.01484092956286277,0.2020000000000002,0.00203146920015165
0.2040000000000002,0.0005021147410925748,0.2040000000000002,0.001005172578057881,0.2040000000000002,0.001508455326686639,0.2040000000000002,0.002514894139732151,0.2040000000000002,0.003018091469760079,0.2060000000000002,-0.01480461227288883,0.2040000000000002,0.002011685615006076
0.2060000000000002,0.0004971904800484808,0.2060000000000002,0.0009953116120186979,0.2060000000000002,0.001493657306667938,0.2060000000000002,0.002490221983751093,0.2060000000000002,0.002988482245214301,0.2080000000000002,-0.01476786690630687,0.2060000000000002,0.001991950528126945
0.2080000000000002,0.0004922786384306276,0.2080000000000002,0.0009854752932209688,0.2080000000000002,0.001478896144643689,0.2080000000000002,0.002465611107561415,0.2080000000000002,0.002958946511401688,0.2100000000000002,-0.01473068687442464,0.2080000000000002,0.001972264510117323
0.2100000000000002,0.0004873793602253094,0.2100000000000002,0.0009756639110936685,0.2100000000000002,0.001464172275002752,0.2100000000000002,0.002441062235508687,0.2100000000000002,0.002929485137652838,0.2120000000000002,-0.01469306547161843,0.2100000000000002,0.001952628140341164
0.2120000000000002,0.0004824927915917413,0.2120000000000002,0.0009658777594887453,0.2120000000000002,0.001449486138802809,0.2120000000000002,0.002416576103101935,0.2120000000000002,0.002900099006709601,0.2140000000000002,-0.01465499587429145,0.2120000000000002,0.001933042007078319
